comment,author,num_likes,rate
솔직히 캡틴이 타노스 군대하고 혼자 싸울려고 방패 잘 차는거 너무 멋짐 그리고 의지도 대단함 다른 어벤져스 다 와서 다행 ㅎㅎ,시금치,70,8.360450744628906
엔딩 크레딧 솔직히 마블영화 크레딧 중에 최고였음 ㅇㅇ,kjw1379,4,8.487513542175293
"&#39;3000만큼 사랑해&#39;랑 &#39;치즈버거&#39;랑 &#39;에인션트 원&#39;도 명장면,대사 아닐까요",인빌,10,8.504353523254395
엔드게임 최고의 명장면은 하일 하이드라 아닙니까?? ㅋㅋㅋ,빵데BbangDe,31,9.097310066223145
"개인적으론 토니 스타크가 과거의 하워드 스타크를 만나 좋은 부모가 되는 방법을 서로 공유하고, 하워드 스타크에게 알게모르게 애틋했던 토니 스타크의 모습이 담긴 그 장면이 마블의 팬으로써, 또 아이언맨의 광팬으로써 가장 기억에 남네요.. 10년을 넘게 같이한 아이언맨이 운명을 맞이할때도 정말 슬펐지만, 이세상에 없는 아버지를 시간여행을 통해 만난다는 소재때문인지 전 이장면이 가장 좋았습니다.",내노래저장소,97,8.52841854095459
Top 0 3000만큼 사랑해,인게이지 Ingauge,5,8.983790397644043
개인적으로 캡틴마블말고 비전과 울트론 군단들이 왔다면... 싶은 바램이,문승기,4,7.03001070022583
9번째가 시간 여행! 이 아니구 3000만큼 사랑해 였으면 좋았을텐데,권군,3,8.723334312438965
소름 돋고 전율이 흐르지 않은 장면이 없었지만 한가지의 장면이 빠졌다  3000만큼 사랑해,재원,105,8.63325023651123
어벤져스 어셈블 외칠 때 묠니르 든 캡틴 보고 아이언맨이 고개돌려 쳐다보네. 뻗어잇어서 묠니르 들고 싸운 모습 못봣나 ㅋㅋ,bs lee,7,8.986762046813965
캡도 나이가 좀 들어서 그른가 젊은 자신에겐 밀리넹ㅅ,가을달빛,3,8.346797943115234
여성히어로들 모일때! 캡틴마블이 날라가고 닥터가 지금이 그 1가지경우라고 사인할때! 이것도 명장면이죠^^,이어진,5,8.017329216003418
"닥터스트레인지가 포탈^을 열며 모든 영웅이 등장한 그 때, 영화관에 흐르던 전율이 아직도 기억에 남아 어벤져스 어셈블을 들을때면 온 몸에 소름이 쫙 돋네요..",힙합독학glqgkrehrgkr,169,9.243375778198242
진짜 아이언맨 장례식 전것도 명장면인거같습니다! 아이언맨이 영상편지를 남기고 그걸 듯고있을때 눈물이 멈추지 않더라구요.... 저한테는 가장 좋은 명장면인거 같습니다!,ᄋᄋᄋᄋ,49,9.470017433166504
"토르하고 캡틴하고 서로 묠니르 부르면 누구한테 갈까,",ᄉᄃᄒ,32,8.329201698303223
마지막 전투장면 볼때 진짜 부들부들 떨면서 봄.. 옆사람이 이상하게 보면 어쩌지 하고 옆에 봤는데 옆사람도 주먹 꽉 쥐고 부들부들중 ㅋㅋㅋㅋㅋㅋ 앞으로 살면서 이런 전율을 또 느낄수있을까요,작고소듕한손씨,188,8.8649320602417
포탈열릴때 눈물 주르륵흘러서 전투씬내내 울먹이면서봤다,austij park,147,9.012490272521973
역대 마블 다 통틀어서 나한테 가장 멋있는 장면은 Bring me thanos!!!,knp a,101,7.886287689208984
제가 개인적으로 생각하는 명장면을 추가 하자면 하워드 스타크와 토니 스타크가 만나는 장면도 명장면인거 같아요.,Jeon Hyeong Jin,402,8.980403900146484
잘태어난것갔다. 이런 인생영화도보고..,Stoner,10,8.561716079711914
토니 ㄹㅇ 늙긴 늙었나봄 묠니르 한대맞고 기절함... ㅠ,크림붕어빵,7,7.865731716156006
역시 어벤져스 어셈블이 명장면에 포함되었군요! 개인적으론 스티브 로저스가 페기 카터와 끝내 춤을 추는 장면이 명장면이라고 생각합니다^^,스카이워커TUBE,32,8.769418716430664
캡틴이 과거에 가서 그대로 살아서 돌아가는 신이 포함이 안됨ㅠㅜ,김준호,17,8.039229393005371
아니 무슨 top10이 뭐야 top50은 해도 모잘랄 영환데...,무한도전시즌2,6,5.332123279571533
캡마 우주선 파괴하는거 지금봐도 밸붕같네;;,망고링,17,5.341626167297363
어벤져스 어셈블 외치고 아이언맨만 캡틴쳐다봄 묠니르 든거 때문인가?ㅋㅋ,Gran G,4,7.22691011428833
또 다른 명장면이 있는데요.. 스파이더맨과 아이언맨이 서로 끌어안는장면과 팔콘이 방패를 받는장면이 최고인것 같습니다 영상으로 해주시면 좋을것 같네영 ^^,Traveler,15,7.328106880187988
어벤져스어셈블 할때 진짜 보고 또 봐도   온몸에 전율이 옴 전율이 뭔지 몰라도 쓸말이 없어서,독도는한국땅,21,10.11198902130127
저는 토니가 하워드를 안고 그다음 피터를 안는 장면에서 아버지와의 화해와 아들(?)과의 재회 같아서 그게 가장 인상 깊었습니다,KR Moon,132,7.336977481842041
헐크가 시간여행! 했을때 겁나 웃겼는뎈ㅋ,김지호,4,7.7769856452941895
개인적으로 토니랑 하워드가 만난 것도 인상깊었는데  그리고 마지막에 1세대 bgm이랑 어벤져스멤버들  글시쓰면서  끊나는 것도 인상깊었음,최정빈,4,8.259943008422852
아직도 그때의 전율이 잊혀지지 않는다...,Yoseb Kim,5,9.06985855102539
제일 중요한 스탠리 옹 빼먹으셨네요. 이봐! 전쟁말고 사랑을 하라고!,ABCB,110,8.157136917114258
아이언맨 죽고 아이언맨 헬멧으로 나오는 유언 그리고 3000만큼 사랑해가 명장면 아닐까요?,최형석,607,7.4123406410217285
개인적으로 캡틴 마블이 타노스 우주선 같은거 때려 뿌실때 크~👍,김혜린,3,8.51817512512207
스파이더맨 즉살모드로 변경할때,코물쥐,22,7.364799499511719
와 진짜 보르미르 블랙위도우 희생장면이랑 아이언맨 핑거스냅장면은 다시봐도 소름...,DRYICE,26,8.013989448547363
아직도 머리속에 잊혀지지 않는 그 대사  어벤져스 어셈블  지금 다시 본다고 해도 영화관에서 처음 봤을때 느꼈던 전율이 다시 흐를거 같다,설탕,239,9.624728202819824
인생에서 이렇게 소름돋는 영화를 볼수 있다는 것이 그저 감사,나은,259,9.231380462646484
진짜 어셈블은 아직도 그 전율은 잊을 수가,이재현,1484,9.513346672058105
어벤져스 어셈블은 진짜 불알까지 소름끼쳤음,김강민,14,7.844531059265137
형 이영상 여름에 보니까 소름이 계속 돌아서 덥다..,삼엽충,13,8.570770263671875
난 캡틴이 묠니르로 방패 튕기면서 타노스랑 싸우는게 존멋이던디,땃쥐,3,8.822021484375
개인적 순위 1. 어벤져스 어셈블 2. 아이엠 아이언맨 3. 타노스 발라먹는 완다  완다가 you will 할때 ㄹㅇ 미친듯이 소름돋음 그 두글자에 정말 소름이 쫙 돋음  그래서 결론은 그냥 엔드게임 인생영화,_조유리일반인여친,138,9.067070960998535
첫번째 명장면때 진짜 히어로도 늙는구나 하는 생각이 들었네요,사검사검,209,8.593757629394531
머니머니해도 어벤져스 어셈블장면이 진짜 정점이 아닐까요?,할리웃채널 용소다,47,7.802497863769531
