comment,author,num_likes,rate
정말 최악의 시라리오였던 영화죠....수지 까메오가 깜놀이네요....설리는 넘 안타깝네요....첫 노출영화가 쓰레기여서....그녀의 배우로서의 도전도 무색해졌죠.....김수현 사촌형이 감독이였는데.....하아....생각하니...답답하군요...ㅠ,홍창원,3,3.1377365589141846
아 나 저 액션씬은 진짜 잊을수가 없다 진짜 ㅎㅎㅎ 무용하는 씬 ㅎㅎ내용은 진짜 훌륭한거같은데 ㅎ,소호영,16,9.131115913391113
그녀만 안타까운,도지,5,6.287729263305664
리뷰도 차마 끝까지 못보겠네....,이기욱,4,2.972104549407959
ㅋㅋㅋㅋㅋㅋ 감독이 시에스타 씨게 빨고 찍은듯.,ooin lee,46,1.6932224035263062
김수현 이 다 망친 영화지 뭐 감독을 지형으로 했으니 실력도 검증안된 사람인데,이희승,16,3.029954195022583
진짜 맞지 진짜쓰레기 ㅋㅋㅋ,킹 JJ,3,1.0532522201538086
영화는 모르겠고.. 리뷰가 정말 기가막히게 정리를 잘해주셔서 잼있네요,MELDI J,6,8.610923767089844
리얼을 리얼 대작처럼 보이게 만들어주시다니!! 정말 대단하십니다!! 👍👍👍,고르덴,12,9.254438400268555
와 리뷰도 이렇개 보기힘든 영화는 처음.. 이걸 어떻게 편집하셨을까 대단...,고니,42,3.1857104301452637
이렇게 영화 요약해주는 것만 보면 좀 볼만해 보이네요. 능력자이십니다.,우리는하라하음,17,5.224226474761963
한 50년 빨리 나온걸수도... 나중에 재평가 될수도 있음. 현재의 우리들은 이해불가임.,john nam,6,7.268742561340332
그중에 국민의당 버닝썬 뭐가보이지,최성옥,6,4.588565349578857
리얼쓰레기 싸이코 영화같아 마지막 춤추는 장면은 진심 미친거 같았음,이광열,123,2.0431149005889893
Siesta? 낮잠? Fiesta 가 아니고?,WildestDreams,5,2.826223611831665
보고 싶다....  설리....ㅠ,유빠,55,7.581689357757568
115억짜리 쓰레기,문진핑,13,1.9278464317321777
안녕하세요 필리핀 한글학교 인사드리고 시청하겠습니다,K Lipa 최교수,24,3.806267499923706
뭘해도 이리 완벽하누ㅡㅡ 하아..,전경민,8,5.200207710266113
화양영화 덕분에 이제야 이해하게 되는 영화 ㅎ 정리 잘해주셔서 감사합니다~,따봉,11,8.905342102050781
